Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Approximate content monetization earnings,Seconds viewed,Average Seconds viewed,Ad CPM (USD),Ad impressions,Estimated earnings (USD),Link Clicks,Negative feedback from users: Hide all
1.22126E+17,6.15842E+13,Juankada Lance,Gusto niyo paba?!🤣,,0,2/15/2026 11:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid05ACexNqzgCHZ9caVcCG1YLrFbZwFRTFXJdRhyN2HRamAjfAQkN7A4DSe13CA2htdl&id=61584243275518,0,1,Videos,,,,,Lifetime,35,37,9,6,3,0,8,8,,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Juankada host Drae tayo ka jaan nak picturan kita!😎

#JuankadaLance #JuankadaDrae #Juan365 #fypageシ",,0,2/15/2026 5:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0F2a9fo3v6svfBwRVBfnQtD1xGX9GP8ytnU1SoEbwM8QrpNwGZffwYCmaC5Qc98L9l&id=61584243275518,0,0,Photos,,,,,Lifetime,324,138,27,13,13,1,31,25,6,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ","Tara! KwentuJUAN!😎

Totoo ba suplado si aljur?

#JuankadaLance #AljurAbrenica #interview #fypageシ",92,2/15/2026 2:30,N/A,https://www.facebook.com/reel/890537813868944/,1,0,Videos,,,,,Lifetime,52,49,5,4,1,0,8,8,,0,670.694,14.904,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife","Tara! KwentuJUAN!😎

Humihina nanga ba ang GILAS? ikaw sa tingin mo?

#JuankadaLance #GilasPilipinas #basketball #ballislife",42,2/14/2026 5:12,N/A,https://www.facebook.com/reel/4305228719739312/,0,0,Videos,,,,,Lifetime,195,166,5,5,0,0,1,1,,0,1318.393,7.755,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Masaya sila diko alam bakit 🥱👻

#JuankadaLance #JuankadaLigaya #JuankadaStar #JuankadaAlexchoozy #valentinesday #squad",,0,2/14/2026 2:27,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid033fGXJcH4qCnCp5BzkSge9LqxWH2PPVVWi3ChxHwHGDM7hM9kLYn4xWVW3i62C6yol&id=61584243275518,0,0,Photos,,,,,Lifetime,242,117,13,8,4,1,15,12,3,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels","Hindi to tama! mali to! 😳

#JuankadaLance #funny #comedy #reels",16,2/13/2026 2:00,N/A,https://www.facebook.com/reel/664837946686701/,1,0,Videos,,,,,Lifetime,83,66,11,8,3,0,11,11,,0,467.527,7.192,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"🎉 𝐇𝐀𝐏𝐏𝐘 𝟏.𝟓𝐊 𝐅𝐎𝐋𝐋𝐎𝐖𝐄𝐑𝐒, 𝐉𝐔𝐀𝐍𝐊𝐀𝐃𝐀! 🎉

Maraming salamat sa walang sawang suporta! 💙 Dahil sa inyo, mas lumalakas at mas sumasaya ang Juan365 Studios community!

#Juan365 #Juan365Studios #Juan365ColorGame #Allinjuansasaya #JuankadaLance",,0,2/12/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nFAZibuJ7MBaETem13yu63Ug9uHVezFTPh8JNLr32doLp5YxguyGcw4h5Qrf4FRCl&id=61584243275518,0,0,Photos,,,,,Lifetime,2044,693,62,48,10,4,77,65,12,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending","Good morning sa lahat ng may ambag sa mundo 🤣☀️

#JuankadaLance #morningvibes #trending",16,2/11/2026 14:49,N/A,https://www.facebook.com/reel/1248746383868482/,0,0,Videos,,,,,Lifetime,110,88,21,16,5,0,10,10,,0,683.393,7.946,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 8:03,N/A,https://www.facebook.com/reel/942634911955938/,0,0,Videos,,,,,Lifetime,63,53,8,8,0,0,0,,,0,288.292,5.057,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending","Hi! It’s your gwapitong tito, Juankada Lance! 💪🔥

Alam mo ba kung ano ang mga pwedeng mapanalunan sa Color Game dito sa Juan365? Tara, alamin natin at baka ikaw na ang next winner! 🎉

#Juan365 #JuankadaLance #reelsviral #trending",45,2/11/2026 6:10,N/A,https://www.facebook.com/reel/950859817368885/,0,0,Videos,,,,,Lifetime,51,47,7,6,1,0,3,3,,0,199.379,4.43,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp","Apateu apateu, apateu apateu✨🎶

#JuankadaLance #apateu #fyp",16,2/11/2026 2:26,N/A,https://www.facebook.com/reel/1280863984088972/,0,0,Videos,,,,,Lifetime,76,51,13,11,2,0,4,4,,0,345.494,6.061,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending","Happiness isn’t luck, it’s a habit.😇

 #JuankadaLance #fyp #fitcheck #ootd #trending",9,2/10/2026 2:30,N/A,https://www.facebook.com/reel/2193941158011586/,1,0,Videos,,,,,Lifetime,78,60,13,12,1,0,4,4,,0,284.826,4.669,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"As for me, all i know is that i know nothing -Socrates

#JuankadaLance #fyp #fitcheck #happy #life",,0,2/9/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02KNr33Vx3MysPWygxfzGLNYgF3S1Qrvox2nnFF3roNsZYkJyYvYFZHhczeYu54ekel&id=61584243275518,0,0,Photos,,,,,Lifetime,143,76,11,9,1,1,2,,2,0,,,,,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp","Clean fit💪

#JuankadaLance #ootd #fitcheck  #fyp",21,2/9/2026 16:00,N/A,https://www.facebook.com/reel/2366774453836960/,1,0,Videos,,,,,Lifetime,120,93,18,15,3,0,5,5,,0,663.923,6.774,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday","Kulitan with Shann🤪

#JuankadaLance #JuankadaShann #reels #fyp #trending #monday",13,2/9/2026 2:30,N/A,https://www.facebook.com/reel/1570750624179458/,1,0,Videos,,,,,Lifetime,109,88,13,11,2,0,8,8,,0,513.722,6.189,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"Yellow fits, happy hits 💛🌼

#JuankadaLance #JuankadaIkay #JuankadaCharm #JuankadaEllise #happy #squadgoal",,0,2/8/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0fkHM8RDDjfvoEhntX2fqrTGnH9spLACNohihHfdfhLLod6JjyxTPZu4PFFLr6qFzl&id=61584243275518,0,0,Photos,,,,,Lifetime,207,107,13,10,2,1,10,9,1,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate","Monday feels like: 🤯

#JuankadaLance #reels #fyp #trending #monday #relate",14,2/8/2026 16:00,N/A,https://www.facebook.com/reel/884374041069928/,1,0,Videos,,,,,Lifetime,172,134,14,10,4,0,3,3,,0,996.073,7.546,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞  𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞! 😎
Umuulan ng panalo ngayon sa Juan365! 🎰✨

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #reels",12,2/8/2026 2:00,N/A,https://www.facebook.com/reel/884002881049300/,1,0,Videos,,,,,Lifetime,61,52,7,6,1,0,4,4,,0,203.917,4.078,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐱𝟏𝟓 𝐧𝐚 𝐩𝐚𝐧𝐚𝐥𝐨, 𝐧𝐨𝐭 𝐛𝐚𝐝! 😎
Kaya ikaw, wag palampasin ang chance mo sa Juan365! 🔥 

#JuankadaLance #Juan365ColorGame #sunday #trending #fyp #picture",,0,2/7/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02nXz1EaVVEnojCtdFm3sRJ8fW24YSBs288vdPdrKjUrZBusr9khAFgsiJ2pyTYwfkl&id=61584243275518,0,0,Photos,,,,,Lifetime,176,80,13,9,3,1,10,9,1,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐣𝐚𝐜𝐤𝐩𝐨𝐭 𝐚𝐟𝐭𝐞𝐫 𝐣𝐚𝐜𝐤𝐩𝐨𝐭! 🔥💯

#JuankadaLance #goodvibes  #sunday #trending #fyp","𝐖𝐢𝐧𝐧𝐢𝐧𝐠 𝐣𝐚𝐜𝐤𝐩𝐨𝐭 𝐚𝐟𝐭𝐞𝐫 𝐣𝐚𝐜𝐤𝐩𝐨𝐭! 🔥💯

#JuankadaLance #goodvibes  #sunday #trending #fyp",20,2/7/2026 15:30,N/A,https://www.facebook.com/reel/896197229995621/,1,0,Videos,,,,,Lifetime,65,47,6,5,1,0,5,5,,0,313.681,6.15,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐎𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 𝐜𝐡𝐞𝐜𝐤 𝐦𝐲 𝐭𝐢𝐭𝐨 𝐯𝐢𝐛𝐞𝐬 𝐨𝐮𝐭𝐟𝐢𝐭😎

#JuankadaLance #outfitcheck #ootd #saturday  #fyp","𝐎𝐮𝐭𝐟𝐢𝐭 𝐜𝐡𝐞𝐜𝐤! 𝐜𝐡𝐞𝐜𝐤 𝐦𝐲 𝐭𝐢𝐭𝐨 𝐯𝐢𝐛𝐞𝐬 𝐨𝐮𝐭𝐟𝐢𝐭😎

#JuankadaLance #outfitcheck #ootd #saturday  #fyp",22,2/7/2026 3:00,N/A,https://www.facebook.com/reel/1894852811417462/,1,0,Videos,,,,,Lifetime,100,97,13,9,4,0,6,6,,0,549.808,6.041,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐋𝐋 𝐈𝐍 𝐉𝐔𝐀𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! dito lang sa  𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#Juan365 #JuankadaLance #Juan365ColorGame",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid05kvvgprKu9yHPaj5YzcnWvqQ7roZ2ZBj3yNkLMMGAMEPcwNUdk71tnEvSKAsrZXil&id=61584243275518,0,0,Photos,,,,,Lifetime,173,82,12,9,2,1,4,3,1,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels","Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels",11,2/6/2026 16:00,mixed,https://www.facebook.com/reel/1400785118192532/,1,0,Videos,,,,,Lifetime,56,40,8,8,0,0,0,,,0,222.019,5.55,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels","𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels",16,2/6/2026 2:00,N/A,https://www.facebook.com/reel/747411145113482/,1,0,Videos,,,,,Lifetime,174,154,10,8,2,0,10,10,,0,715.082,4.643,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐒𝐪𝐮𝐚𝐝 𝐢𝐧, 𝐬𝐭𝐫𝐞𝐬𝐬 𝐨𝐮𝐭. 🔥

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #picture #squad #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0BbGEch27zJkHffdBTbMnYt8sLarSJhAiBzHPEnoqhkNfaqmpo762V9ufsqhh92JEl&id=61584243275518,0,0,Photos,,,,,Lifetime,202,95,10,7,2,1,5,5,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback","𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback",21,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1305082931423051/,1,0,Videos,,,,,Lifetime,74,49,8,6,2,0,6,6,,0,480.467,9.065,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐌𝐨𝐫𝐞 𝐞𝐬𝐩𝐫𝐞𝐬𝐬𝐨, 𝐥𝐞𝐬𝐬 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐨📸☕

#JuankadaLance #Juan365Studios  #coffeetime #fyp",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Dc7pDYayLs31gYZKGRmULL4CSdghjAYNbFn9y4bfHnHAjTCfEbUq5aMuc8TRHc4wl&id=61584243275518,0,0,Photos,,,,,Lifetime,103,50,6,5,0,1,0,,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending","𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending",16,2/4/2026 18:00,N/A,https://www.facebook.com/reel/1578893929990109/,1,0,Videos,,,,,Lifetime,69,40,9,6,3,0,7,7,,0,467.628,9.742,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels","𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels",15,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1565619361139917/,1,0,Videos,,,,,Lifetime,39,36,5,5,0,0,4,4,,0,188.898,6.093,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐚𝐤 𝐮𝐩𝐨 𝐤𝐚𝐣𝐚𝐧 𝐩𝐢𝐜𝐭𝐮𝐫𝐚𝐧 𝐤𝐢𝐭𝐚!📸

#JuankadaLance #picturechallenge #fyp #mentality #trending",,0,2/3/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid09q3SJzb52qf3h73k2DRYsDxQR8qHb9pYFAg78nRS2FoSwjPw1npvMdV4X1gMQr11l&id=61584243275518,0,0,Photos,,,,,Lifetime,147,68,8,6,1,1,2,2,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending","𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending",16,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1663409648357397/,1,0,Videos,,,,,Lifetime,60,39,6,5,1,0,2,2,,0,251.727,5.593,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,62,37,9,8,1,0,3,3,,0,359.868,8.996,0,0,0,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐥𝐢𝐭𝐚𝐧, 𝐬𝐚𝐲𝐚, 𝐚𝐭 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 lang with these amazing peeps. 
Ready na ba kayo sa next level ng fun? Let’s go, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaStar #JuankadaJedi #JuankadaZia",,0,2/2/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0miv2iT6nYX3XrA8MGyZiYXVYMYwpfkDfwEy5zfSgENURL8r3MBVupd4eArkzSb91l&id=61584243275518,0,0,Photos,,,,,Lifetime,173,81,13,11,1,1,4,4,,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,Mga taga piga ng kalamansi🤣,,0,2/2/2026 13:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0X6F4wX4ABgybFWVpe2K8PPxwkk89EYZf2sGaBTasBimjYF3GNufQKgvhuZiN8aTYl&id=61584243275518,0,1,Photos,,,,,Lifetime,145,69,9,8,1,0,11,5,6,0,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ","𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ",30,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1685818479492495/,1,0,Videos,,,,,Lifetime,66,53,10,8,2,0,9,9,,0,421.92,7.534,0,0,0,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐒𝐢𝐧𝐨 𝐤𝐚𝐲𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝 𝐧𝐚 𝐦𝐚𝐬𝐚𝐬𝐚𝐥𝐬𝐚👌

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",,0,2/1/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0P2AkEtG7C4z11pvtNnnto7sBUBFFc3y6fPJZEp8FZhcY9zPLxKB6BjtTsTsFVBTBl&id=61584243275518,0,0,Photos,,,,,Lifetime,155,84,15,12,2,1,6,6,,0,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ","𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",13,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1997156640829080/,1,0,Videos,,,,,Lifetime,97,56,18,14,4,0,11,11,,0,630.797,9.414,0,0,0,,
1.22124E+17,6.15842E+13,Juankada Lance,"Bugoy na koykoy kabahan kana😁

#JuankadaLance #JuankadaEllise #JuankadaIkay #JuankadaCharm #foryourpage #fyp",,0,1/31/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0pSivsJh835P7X4kDgbghLviHqLsfNXpkJiAzY38MhM1fMQ2m5bv2vVs6FqGioZril&id=61584243275518,0,0,Photos,,,,,Lifetime,492,216,31,25,4,2,24,20,4,0,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,,,0,1/31/2026 15:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Uy48a9MUpj99QsNWqMi21KNtt9XkTKw4HPenZj7zec5sqYwQfvSzecT6QeC2MLxsl&id=61584243275518,0,1,Text,,,,,Lifetime,31,39,9,8,1,0,3,3,,0,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending","𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending",26,1/31/2026 15:00,N/A,https://www.facebook.com/reel/2988755581321977/,1,0,Videos,,,,,Lifetime,1229,1048,9,9,0,0,1,1,,0,10899.019,10.5,0,0,0,,
1.22124E+17,6.15842E+13,Juankada Lance,"Hi everyone! It’s me, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨 𝐧𝐚 𝐭𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎✨",,0,1/31/2026 9:41,N/A,https://www.facebook.com/photo.php?fbid=122124302811141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,181,83,22,18,3,1,11,10,1,0,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Gusto mo ba ng LIGAYA this valentines day? 🙈🥰,,0,2/1/2026 4:24,N/A,https://www.facebook.com/photo.php?fbid=122147967417135583&set=a.122100486537135583&type=3,0,0,Photos,,,,,Lifetime,2292,1303,116,85,29,2,55,52,3,0,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,Juankada Ligaya updated her cover photo.,,0,2/1/2026 4:27,N/A,https://www.facebook.com/photo.php?fbid=122147968119135583&set=a.122100489423135583&type=3,0,0,Photos,,,,,Lifetime,0,0,45,42,3,0,0,,,0,,,,,,,
1.22148E+17,6.15841E+13,Juankada Ligaya,meet the parents,"Pasado na ba ako kila mama mo? 🥰

#trendingreel #followers #highlights #fypシ",15,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1377800227003055/,0,0,Videos,,,,,Lifetime,108975,104356,2407,2225,152,30,3181,3181,,0.82,564331.681,6.53,,,0,,
1.22149E+17,6.15841E+13,Juankada Ligaya,SUNGIT MO NAMAN,"Bakit ba kasi ayaw mo kong pansinin? 🥺

#highlights #fypシ #followers #trendingreel",11,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1557381941978952/,1,0,Videos,,,,,Lifetime,31331,24543,2090,1945,117,28,353,353,,0.13,109892.181,4.273,,,0,,
1.2215E+17,6.15841E+13,Juankada Ligaya,Bigguy,"Sino pwede maging big guy ko jan?😜

#fyp #trendingreel #Ligaya #highlights",15,2/4/2026 3:00,N/A,https://www.facebook.com/reel/1866293864055257/,0,0,Videos,,,,,Lifetime,249635,247452,15387,14895,308,184,15447,15447,,0.99,1274920.491,6.609,,,0,,
