Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Matched Audience Targeting Consumption (Photo Click),Other Clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks,Negative feedback from users: Hide
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐋𝐋 𝐈𝐍 𝐉𝐔𝐀𝐍 𝐒𝐀 𝐒𝐀𝐘𝐀! dito lang sa  𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐎𝐋𝐎𝐑 𝐆𝐀𝐌𝐄 𝐋𝐈𝐕𝐄!

#Juan365 #JuankadaLance #Juan365ColorGame",,0,2/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid05m3ygrA2AzbSKEF8PgfFRZoLKB7dKqKLNidCnh3RxNqoK1vCRXxS8cBrre96wrSvl&id=61584243275518,0,0,Photos,,,,,Lifetime,175,83,12,9,2,1,4,1,3,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels","Unli sa panalo, Unli sa saya? dito lang yan sa 𝐉𝐮𝐚𝐧𝟑𝟔𝟓 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐋𝐢𝐯𝐞🦾

#Juan365 #JuankadaLance #Juan365ColorGame #reels",11,2/6/2026 16:00,mixed,https://www.facebook.com/reel/1400785118192532/,1,0,Videos,,,,,Lifetime,59,42,8,8,0,0,0,,,228.684,5.318,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels","𝐁𝐞𝐡𝐢𝐧𝐝 𝐞𝐯𝐞𝐫𝐲 𝐫𝐞𝐬𝐮𝐥𝐭 𝐢𝐬 𝐚 𝐩𝐫𝐨𝐜𝐞𝐬𝐬 𝐧𝐨𝐛𝐨𝐝𝐲 𝐜𝐥𝐚𝐩𝐬 𝐟𝐨𝐫.

#JuankadaLance #trending #fyp #reels",16,2/6/2026 2:00,N/A,https://www.facebook.com/reel/747411145113482/,1,0,Videos,,,,,Lifetime,177,156,10,8,2,0,10,,10,717.67,4.571,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐒𝐪𝐮𝐚𝐝 𝐢𝐧, 𝐬𝐭𝐫𝐞𝐬𝐬 𝐨𝐮𝐭. 🔥

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #picture #squad #fyp",,0,2/5/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0BbPHciKpG9Av9VxuLWihBm6QoYAFFRRV3sH4fgWrKQ12tppvN8ARHjJzTJzwmr1Kl&id=61584243275518,0,0,Photos,,,,,Lifetime,210,101,10,7,2,1,5,,5,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback","𝐊𝐮𝐧𝐠 𝐭𝐢𝐧𝐢𝐠𝐢𝐝𝐢𝐠 𝐭𝐢𝐠𝐢𝐝𝐢𝐠 𝐧𝐚𝐥𝐚𝐧𝐠 𝐩𝐚𝐥𝐚 𝐤𝐢𝐭𝐚🤣

#JuankadaLance  #fyp #coffeetime #reels #trending #mentality #throwback",21,2/5/2026 2:00,N/A,https://www.facebook.com/reel/1305082931423051/,1,0,Videos,,,,,Lifetime,77,51,8,6,2,0,6,,6,502.936,8.981,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐌𝐨𝐫𝐞 𝐞𝐬𝐩𝐫𝐞𝐬𝐬𝐨, 𝐥𝐞𝐬𝐬 𝐝𝐞𝐩𝐫𝐞𝐬𝐬𝐨📸☕

#JuankadaLance #Juan365Studios  #coffeetime #fyp",,0,2/4/2026 23:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0DcEsDZtfcyRwro6aTTpJBtJoz7LrYE7DN2gtPrLWaGpufBi1a71rtgZQWjwLdrjMl&id=61584243275518,0,0,Photos,,,,,Lifetime,106,51,6,5,0,1,0,,,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending","𝐁𝐚𝐤𝐚 𝐧𝐚𝐠 𝐤𝐚𝐤𝐚𝐦𝐚𝐥𝐢 𝐤𝐚 𝐥𝐚𝐧𝐠 𝐧𝐠 𝐧𝐚𝐤𝐢𝐭𝐚.😃

 #JuankadaLance #mentality #fyp #reels #trending",16,2/4/2026 18:00,N/A,https://www.facebook.com/reel/1578893929990109/,1,0,Videos,,,,,Lifetime,72,42,9,6,3,0,7,,7,473.782,9.289,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels","𝐓𝐢𝐦𝐢𝐝 𝐝𝐚𝐰? 𝐒𝐚𝐛𝐢 𝐧𝐠 𝐡𝐢𝐧𝐝𝐢 𝐩𝐚 𝐧𝐚𝐤𝐚𝐤𝐚𝐤𝐢𝐥𝐚𝐥𝐚.🤨

#JuankadaLance #fyp #trending #mentality #reels",15,2/4/2026 2:00,N/A,https://www.facebook.com/reel/1565619361139917/,1,0,Videos,,,,,Lifetime,42,38,5,5,0,0,4,,4,191.652,5.636,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐚𝐤 𝐮𝐩𝐨 𝐤𝐚𝐣𝐚𝐧 𝐩𝐢𝐜𝐭𝐮𝐫𝐚𝐧 𝐤𝐢𝐭𝐚!📸

#JuankadaLance #picturechallenge #fyp #mentality #trending",,0,2/3/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid09qAVK1tmJsHNjxsYsGGx4DRqJrV6e7Xpbd23gub9PJNYjWUUi1u4p1wQRkMyr7fEl&id=61584243275518,0,0,Photos,,,,,Lifetime,150,70,8,6,1,1,2,,2,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending","𝐖𝐚𝐭𝐜𝐡 𝐭𝐢𝐥𝐥 𝐭𝐡𝐞 𝐞𝐧𝐝!🤣

 #JuankadaLance #fyp #reels #mentality #trending",16,2/3/2026 16:00,N/A,https://www.facebook.com/reel/1663409648357397/,1,0,Videos,,,,,Lifetime,63,41,6,5,1,0,2,,2,254.867,5.309,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality","𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐌𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲😎

#JuankadaLance #trending #fyp #reels #mentality",16,2/3/2026 2:00,N/A,https://www.facebook.com/reel/1415966463394212/,1,0,Videos,,,,,Lifetime,66,39,9,8,1,0,3,,3,366.474,8.328,0,0,0,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐊𝐮𝐥𝐢𝐭𝐚𝐧, 𝐬𝐚𝐲𝐚, 𝐚𝐭 𝐠𝐨𝐨𝐝 𝐯𝐢𝐛𝐞𝐬 lang with these amazing peeps. 
Ready na ba kayo sa next level ng fun? Let’s go, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚! 🎉✨

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #JuankadaStar #JuankadaJedi #JuankadaZia",,0,2/2/2026 19:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0mj35iUQUpP9RpQ4oejQ9zxn4iPgnCTfcXUsUuh1NSi4zt1urhFpzwJ2sEXS5SZyol&id=61584243275518,0,0,Photos,,,,,Lifetime,178,83,13,11,1,1,4,,4,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,Mga taga piga ng kalamansi🤣,,0,2/2/2026 13:28,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0X6N7wYMrTURwGXyhzmj2HEKhjkvrpRdGa5vKxWSKmcuT54w63odNxc3XnPMqgZgMl&id=61584243275518,0,1,Photos,,,,,Lifetime,147,70,9,8,1,0,11,6,5,,,,,,,,
1.22125E+17,6.15842E+13,Juankada Lance,"𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ","𝐂𝐢𝐧𝐞𝐦𝐚𝐭𝐢𝐜 𝐦𝐨𝐝𝐞: 𝐎𝐍📸⚡

#JuankadaLance #Juan365Studios #trending #fypシ #foryourpage #reelsviralシ",30,2/2/2026 2:00,N/A,https://www.facebook.com/reel/1685818479492495/,1,0,Videos,,,,,Lifetime,69,55,10,8,2,0,9,,9,430.537,7.297,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐒𝐢𝐧𝐨 𝐤𝐚𝐲𝐚 𝐚𝐧𝐠 𝐬𝐮𝐬𝐮𝐧𝐨𝐝 𝐧𝐚 𝐦𝐚𝐬𝐚𝐬𝐚𝐥𝐬𝐚👌

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",,0,2/1/2026 15:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0P2HoEuZoTy97b3585h6RbNkULdt9Z1EkyNhJSy9isHMvvcj3hvLtGnZ75ivzFpefl&id=61584243275518,0,0,Photos,,,,,Lifetime,159,85,15,12,2,1,6,,6,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ","𝐁𝐚'𝐭 𝐦𝐨𝐤𝐨 𝐩𝐢𝐧𝐢𝐠𝐢𝐥𝐚𝐧 𝐩𝐚𝐥𝐚𝐛𝐚𝐬 𝐧𝐚🤨

#JuankadaLance #Juan365Studios #foryoupagereels #reelsviralシ #fypviralシ",13,2/1/2026 2:00,N/A,https://www.facebook.com/reel/1997156640829080/,1,0,Videos,,,,,Lifetime,102,58,18,14,4,0,11,,11,646.105,9.23,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Bugoy na koykoy kabahan kana😁

#JuankadaLance #JuankadaEllise #JuankadaIkay #JuankadaCharm #foryourpage #fyp",,0,1/31/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0pSqysKzpKDx4rT21YJteupVzpwGkLm1Rm3nMkPMitAV8CWaWQYHiPUmHn7PAHe3tl&id=61584243275518,0,0,Photos,,,,,Lifetime,498,218,31,25,4,2,24,4,20,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,,,0,1/31/2026 15:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0UyBBaAfB6YkuXmtWSH8bunqfF6G4QjYxddCVqbqyTCnzDriBqRU2JPDF4N4m3R85l&id=61584243275518,0,1,Text,,,,,Lifetime,33,40,9,8,1,0,3,,3,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending","𝐎𝐨𝐧𝐚 𝐬𝐢𝐠𝐞 𝐧𝐚 𝐀𝐈 𝐧𝐚😤

#Juan365Studios #Juan365ColorGame #JuankadaLance #foryourpage #reels #fyp #trending",26,1/31/2026 15:00,N/A,https://www.facebook.com/reel/2988755581321977/,1,0,Videos,,,,,Lifetime,1234,1052,9,9,0,0,1,,1,10943.424,10.502,0,0,0,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Hi everyone! It’s me, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨 𝐧𝐚 𝐭𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎✨",,0,1/31/2026 9:41,N/A,https://www.facebook.com/photo.php?fbid=122124302811141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,186,85,22,18,3,1,11,1,10,,,,,,,,
1.22124E+17,6.15842E+13,Juankada Lance,"Intense game against telemarketing🔥

#JuankadaLance #foryourpage #reels #fyp #basketball #highlights","Intense game against telemarketing🔥

#JuankadaLance #foryourpage #reels #fyp #basketball #highlights",71,1/31/2026 2:00,N/A,https://www.facebook.com/reel/2047982545985614/,1,0,Videos,,,,,Lifetime,63,50,7,7,0,0,5,,5,431.445,8.14,0,0,0,,,
1.22126E+17,6.15842E+13,Juankada Lance,"Juankada host Drae tayo ka jaan nak picturan kita!😎

#JuankadaLance #JuankadaDrae #Juan365 #fypageシ",,0,2/15/2026 5:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0F2hCfpMcNx7n1xvgg6vDGZ5dkRTSthZMQv8S6HKAbneL9FEw9Pd95mopnx4ykw1Zl&id=61584243275518,0,0,Photos,,,,,Lifetime,336,141,27,13,13,1,31,6,25,,,,,,,,
1.2212E+17,6.15842E+13,Juankada Papa Joe,"Hilig ni Papa Joe ay ang Motorsiklo talaga! Kaya kung may motor ka aba gamitin mo yan baka kalawangin yan. Ride ride din mga ka Joekadaaaa 🏍😁😊 

#twowheels #juankadahosts  #ALLINJUANLIVE  #JuankadaPapaJoe  #Juan365",,0,3/10/2026 20:09,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Uq6Pmwugy15TaEHDdhLgxmqcm3vbsxHMgDDKYUbUzj8H7KGGZT8P9y7tNanThrJnl&id=61584233476725,0,0,Photos,,,,,Lifetime,625,232,202,160,4,38,43,22,21,,,,,,,,
1.2212E+17,6.15842E+13,Juankada Papa Joe,"The faraway city that i love 💼 you! 🥰🫶🏻

#juankadahosts #ALLINJUANLIVE #JuankadaPapaJoe",,0,3/10/2026 4:24,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid09D1u3AiTrkTjmSd9z9yctZoKd75mGQz5ekyKpyeriR8Yy1ArYJtZaQfduAU2VMnRl&id=61584233476725,0,0,Photos,,,,,Lifetime,659,303,67,62,3,2,19,12,7,,,,,,,,
1.2212E+17,6.15842E+13,Juankada Papa Joe,"Just enjoying my ride 🏍😊💨 see you on Wednesday Juankadaaa 💙🧡

#Juan365  #ALLINJUANLIVE  #juankadahosts #JuankadaPapaJoe","Just enjoying my ride 🏍😊💨 see you on Wednesday Juankadaaa 💙🧡

#Juan365  #ALLINJUANLIVE  #juankadahosts #JuankadaPapaJoe",31,3/9/2026 8:54,mixed,https://www.facebook.com/reel/1368909321941824/,0,0,Videos,,,,,Lifetime,4692,63,54,54,0,0,2,,2,1095.134,1.106,0,0,0,,,
1.2212E+17,6.15842E+13,Juankada Papa Joe,"Dadating talaga sa oras nahahamunin tayo ng panahon/tadhana. Alam mo ganon pa man, dapat accept natin dahil yan ang natadhana para satin 😌

Ride safe always mga ka gulong ni Papa Joe dyan 😌🙏🏻🫡

#Juan365 #juankadahosts #ALLINJUANLIVE #800MT  #JuankadaPapaJoe",,0,3/8/2026 8:43,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02JCAXSc8cvqnVgj6H5Mou1bBu42RbkDcnuSKvaJqavYZctYhL5xVmahe9hiPBYyX3l&id=61584233476725,0,0,Photos,,,,,Lifetime,312,104,44,40,3,1,24,11,13,,,,,,,,
1.2212E+17,6.15842E+13,Juankada Papa Joe,"Thank you sa mga nakasama ko sa buong morning shift ko , naki kulit at naki laro 😇🙏🏻🫶🏻 kitakits tayo pag balik ko sa wednsday Night Shift na si Papa Joe 😎

#Juan365 #juankadahosts #ALLINJUANLIVE #JuankadaPapaJoe","Thank you sa mga nakasama ko sa buong morning shift ko , naki kulit at naki laro 😇🙏🏻🫶🏻 kitakits tayo pag balik ko sa wednsday Night Shift na si Papa Joe 😎

#Juan365 #juankadahosts #ALLINJUANLIVE #JuankadaPapaJoe",17,3/8/2026 8:26,N/A,https://www.facebook.com/reel/2515773355604219/,0,0,Videos,,,,,Lifetime,4009,61,71,68,3,0,9,,9,1095.09,1.277,0,0,0,,,
1.2212E+17,6.15842E+13,Juankada Papa Joe,"Let it burn ni Papa Joe niyo 🔥 😎

See you 6am - 9pm Joekadassss 💙🧡 🎲 

#Juan365 #juankadahosts #JuankadaPapaJoe #BurnUsher","Let it burn ni Papa Joe niyo 🔥 😎

See you 6am - 9pm Joekadassss 💙🧡 🎲 

#Juan365 #juankadahosts #JuankadaPapaJoe #BurnUsher",22,3/7/2026 5:31,N/A,https://www.facebook.com/reel/914070261342612/,0,0,Videos,,,,,Lifetime,20447,225,209,181,28,0,10,,10,5601.37,1.313,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Keep going, everything will be fine 💙🧡🫶🏻 

#Juan365 #juankadahosts #JuankadaPapaJoe","Keep going, everything will be fine 💙🧡🫶🏻 

#Juan365 #juankadahosts #JuankadaPapaJoe",13,3/6/2026 5:58,N/A,https://www.facebook.com/reel/901437759449633/,0,0,Videos,,,,,Lifetime,4882,62,76,76,0,0,1,,1,860.595,0.837,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Just smile and keep going 💙🧡😊

See you tomorrow morning 6am - 2pm 🫵🏻🤩

#Juan365  #juankadahosts #JuankadaPapaJoe",,0,3/6/2026 5:54,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0qhoF1woNJYVhJ3JknxoEzrL4EZrg7Zy6LGDwRcAJavR9nvy4bAVj1ojbSd3vcYSnl&id=61584233476725,0,0,Photos,,,,,Lifetime,168,72,8,7,0,1,3,2,1,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Baka ikaw na ang swerteng MANANALO 🫵🏻 tara till 2pm pa kami ni Juankada Lance and Juankada Evo 🥳🤩 🎲 

See you sa live Joekada 💙🧡💸

 #juankadahosts #Juan365 #JuankadaPapaJoe","Baka ikaw na ang swerteng MANANALO 🫵🏻 tara till 2pm pa kami ni Juankada Lance and Juankada Evo 🥳🤩 🎲 

See you sa live Joekada 💙🧡💸

 #juankadahosts #Juan365 #JuankadaPapaJoe",13,3/5/2026 20:21,N/A,https://www.facebook.com/reel/1617033079495036/,0,0,Videos,,,,,Lifetime,5996,50,78,78,0,0,1,,1,1037.107,0.826,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Strolling in style with that red checkered vibe 😎😊❤️ 

#Juan365 #juankadahosts #OOTD #JuankadaPapaJoe",,0,3/5/2026 3:15,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Te5AQdH2PuAAL5YxU2wqXJ8LYCu7PbkQqqGBbNgWyYrYXfQZiX2rZBaYb9d3kcuel&id=61584233476725,0,0,Photos,,,,,Lifetime,719,500,125,122,2,1,8,3,5,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Sarap sa feeling na araw araw nalang nakakapag bigay ng Triple ang Juankada Host sa mga players 🥳💙🧡💰 🎲 

See you again tomorrow 6am - 2pm 😊😎

#Juan365 #Juan365Studios #juankadahosts #JuankadaPapaJoe","Sarap sa feeling na araw araw nalang nakakapag bigay ng Triple ang Juankada Host sa mga players 🥳💙🧡💰 🎲 

See you again tomorrow 6am - 2pm 😊😎

#Juan365 #Juan365Studios #juankadahosts #JuankadaPapaJoe",20,3/5/2026 3:05,N/A,https://www.facebook.com/reel/2714894598859414/,0,0,Videos,,,,,Lifetime,9144,216,119,117,2,0,10,,10,2326.899,1.142,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Goodmorning Sunshine 🌞 🥰

Tara Juankadaaaaa Color Game Live na 💙🧡 🎲 

#Juan365 #Juan365Studios #JuankadaPapaJoe",,0,3/3/2026 16:01,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02JKvH4EMigY6M8u8AWhpMMfb4uMebab5SuXUsXcZsaSHRQXs6gzkHU3sdKtiugsF1l&id=61584233476725,0,0,Photos,,,,,Lifetime,617,295,28,27,0,1,11,10,1,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"My OOTD 🏍  lezzz ride!

6am - 2pm tomorrow Joekadaaaas 😍💙🧡🎲

#Juan365  #Juan365Studios  #JuankadaPapaJoe  #ridersofinstagram",,0,3/3/2026 6:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02kVPo8JQANiZmJnuuHjqhWs5gD1qMboeVsTj4Ztm8r88iGiunoBUBF3E2ZB9NtgyEl&id=61584233476725,0,0,Photos,,,,,Lifetime,263,107,65,64,1,0,10,4,6,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Sino bang gusto na hindi gustuhin ang maranasang maging bata ulit? 😁🥺 

See you tomorrow 6am - 2pm Juankadaaa 💙🧡🎲

#Juan365  #Juan365Studios  #JuankadaPapaJoe #lifestyle","Sino bang gusto na hindi gustuhin ang maranasang maging bata ulit? 😁🥺 

See you tomorrow 6am - 2pm Juankadaaa 💙🧡🎲

#Juan365  #Juan365Studios  #JuankadaPapaJoe #lifestyle",13,3/3/2026 5:58,N/A,https://www.facebook.com/reel/936224135593533/,0,0,Videos,,,,,Lifetime,6805,58,74,73,1,0,2,,2,1270.534,0.897,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Para sainyo yan Juankadaaaa 💙🧡 🎲 

See you again on Wednesday 6am - 2pm 😊🥳 

#Juan365 #Juan365Studios #JuankadaPapaJoe",,0,3/2/2026 6:58,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02qfioqdvPPpsZXfqQtZaJJa76KPJE9k6pChVmpcY4uPDmabHWwFJ2U7zWD4X4hZ3Sl&id=61584233476725,0,0,Photos,,,,,Lifetime,237,97,83,81,1,1,7,4,3,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Miss ko na kayo Juankadaaa!  🎲 💙🧡 Gala gala muna si Papa Joe! Busina lang yung makaka salubong ko sa daan 😊 

#Juan365 #ALLINJUANLIVE  #JuankadaPapaJoe","Miss ko na kayo Juankadaaa!  🎲 💙🧡 Gala gala muna si Papa Joe! Busina lang yung makaka salubong ko sa daan 😊 

#Juan365 #ALLINJUANLIVE  #JuankadaPapaJoe",13,3/2/2026 6:29,N/A,https://www.facebook.com/reel/1485020876327919/,0,0,Videos,,,,,Lifetime,4175,58,37,36,0,1,0,,,1209.311,1.293,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,Juankada Papa Joe updated their cover photo.,,0,3/2/2026 6:07,N/A,https://www.facebook.com/photo.php?fbid=122118966135141115&set=a.122102925279141115&type=3,0,0,Photos,,,,,Lifetime,0,0,5,4,1,0,0,,,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Ready na ba ang Juankada? 🌊☀️
Welcome to JUAN365 Studios with Papa Joe — where every day feels like summer! 🎉🔥

#Juan365 #Juankadahost #JuankadaPapajoe",,0,3/2/2026 6:06,N/A,https://www.facebook.com/photo.php?fbid=122118965931141115&set=a.122102888301141115&type=3,0,0,Photos,,,,,Lifetime,136,39,6,5,1,0,4,2,2,,,,,,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Apektado na ang lahat ,mag tataas na simula buhakk
😔 pero dito sa Color Game live hindi tataas ang minimum bet natin LIMANG PISO padinnn 🤯🤩 

Nakapag pa gas naba kayo?  Pagas na at mag buy ng bet dito everyone! 

#juankadahosts #JuankadaPapaJoe #Juan365","Apektado na ang lahat ,mag tataas na simula buhakk
😔 pero dito sa Color Game live hindi tataas ang minimum bet natin LIMANG PISO padinnn 🤯🤩 

Nakapag pa gas naba kayo?  Pagas na at mag buy ng bet dito everyone! 

#juankadahosts #JuankadaPapaJoe #Juan365",21,3/2/2026 5:59,N/A,https://www.facebook.com/reel/1460250548805371/,0,0,Videos,,,,,Lifetime,1992,148,38,34,4,0,14,,14,1687.355,3.159,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Kantahan kaya kita? 🎤 o mag kantahan tayo? 😊😁 

See you on Wednesday Joekadaaaaas!  💙🧡 🎲 

#Juan365 #juankadahosts #JuankadaPapaJoe","Kantahan kaya kita? 🎤 o mag kantahan tayo? 😊😁 

See you on Wednesday Joekadaaaaas!  💙🧡 🎲 

#Juan365 #juankadahosts #JuankadaPapaJoe",38,3/1/2026 7:42,N/A,https://www.facebook.com/reel/960656836291429/,0,0,Videos,,,,,Lifetime,5013,106,67,64,3,0,5,,5,1483.126,1.37,0,0,0,,,
1.22119E+17,6.15842E+13,Juankada Papa Joe,"Tito gaming si Papa Joe 😊 bagay ba white/gray hair? O gusto mo ibagay kita sakin? 🤣 lakas papa joe! 

See you guys live pa tayo till 2pm 💙🧡 

#Juan365 #juankadahosts #JuankadaPapaJoe",,0,2/28/2026 18:08,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02RaGZUJLFyUBStve2ufkXHJyALo6ucAtNRnW9jCE1keU5QigxbNxujCbR6J6y7v5Gl&id=61584233476725,0,0,Photos,,,,,Lifetime,419,215,80,79,0,1,16,10,6,,,,,,,,
