Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Negative feedback from users: Hide all,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Link Clicks,Matched Audience Targeting Consumption (Video Click)
1.22121E+17,6.15842E+13,Juankada Lance,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞—𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 👋
Nagbibigay lang ng paalala na kaya mo. Laban lang 💪✨

👉 Like at comment “KAYA KO” kung naniniwala ka sa sarili mo

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypchallenge","𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞—𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 👋
Nagbibigay lang ng paalala na kaya mo. Laban lang 💪✨

👉 Like at comment “KAYA KO” kung naniniwala ka sa sarili mo

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #fypchallenge",17,1/6/2026 18:00,N/A,https://www.facebook.com/reel/1800048733998580/,1,0,Videos,,,,,Lifetime,1308,56,12,10,2,0,3,3,,,4290.221,3.372,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐎𝐡! 𝐖𝐚𝐠 𝐤𝐚 𝐦𝐚𝐥𝐢𝐭𝐨 𝐧𝐚𝐬𝐚 𝐤𝐚𝐧𝐚𝐧 𝐚𝐤𝐨😅
With Sir, the one and only Dennis Trillo  😎🔥

👉 Follow for more kulitan!

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance",,0,1/6/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02QyBRxc6414WF2htfAR7jA8MmyG53QYopmYRQ6GkPTGVf2ZVoqfdswJjPKEEE1hKLl&id=61584243275518,0,0,Photos,,,,,Lifetime,289,114,25,19,5,1,13,11,2,,,,,,,,
1.22121E+17,6.15842E+13,Juankada Lance,Good morning🥳,,0,1/7/2026 17:46,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NMNyL7uV12afkHiGmYkM6ujyJJpjjeEy1sXYTxfDn6LaGooYc5bsYu64QSkZv9Tvl&id=61584243275518,0,1,Photos,,,,,Lifetime,124,56,16,13,3,0,12,11,1,,,,,,,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐇𝐢 𝐈𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞. Na laging nag sasabing kaya mo!👌

👉 Hit that follow button for more kulitan, advice at tawanan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ #reelsfypシ #reels","𝐇𝐢 𝐈𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞. Na laging nag sasabing kaya mo!👌

👉 Hit that follow button for more kulitan, advice at tawanan

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ #reelsfypシ #reels",24,1/7/2026 17:54,N/A,https://www.facebook.com/reel/1423181262553499/,0,0,Videos,,,,,Lifetime,1591,77,29,23,6,0,11,11,,,5485.201,3.566,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐇𝐢, 𝐢𝐭’𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎

Ang magbibigay ng saya, swerte, at walang katapusang tawanan! 🎉🍀

🎥 Watch Color Game LIVE sa Juan365 App & Website!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ #fyp",,0,1/8/2026 3:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02vMjQmqzRzbxFZ5wzgZRncMQ5DBfxdh5fZ3wFyE2vx95puRdjCncj6biu5QbMoKNtl&id=61584243275518,0,0,Photos,,,,,Lifetime,176,85,31,24,6,1,20,19,1,,,,,,,,
1.22121E+17,6.15842E+13,Juankada Lance,"Syempre dun tayo sa positive ""𝐂𝐎𝐍𝐅𝐈𝐃𝐄𝐍𝐓""🤦✨

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 Juan365  𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ","Syempre dun tayo sa positive ""𝐂𝐎𝐍𝐅𝐈𝐃𝐄𝐍𝐓""🤦✨

👉𝐖𝐚𝐭𝐜𝐡 𝐂𝐨𝐥𝐨𝐫 𝐆𝐚𝐦𝐞 𝐥𝐢𝐯𝐞 𝐚𝐭 @[61572881214141:2048:Juan365]  𝐚𝐩𝐩 𝐚𝐭 𝐖𝐞𝐛𝐬𝐢𝐭𝐞.

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",10,1/8/2026 18:00,mixed,https://www.facebook.com/reel/1203161674631685/,1,0,Videos,,,,,Lifetime,1182,61,23,18,4,1,7,7,,,3829.115,3.379,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐁𝐄𝐇𝐈𝐍𝐃 𝐓𝐇𝐄 𝐒𝐂𝐄𝐍𝐄 kulitan at kwentuhan With Ms. Loisa Andalio and Juankada Papa Joe.💖

Juankada ikaw ano ang gusto mo makita sa likod ng camera ng mga Juankada hosts🎬🎥

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",,0,1/9/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02stmxgZ3Sm4Car3mZPQMPGjtsiyVDEMBfNowwGJHx1NJPs99KUxtKaPBUs3j5ErSjl&id=61584243275518,0,0,Photos,,,,,Lifetime,174,70,25,19,3,3,11,7,4,,,,,,,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐓𝐚𝐧𝐠𝐠𝐚𝐥 𝐚𝐧𝐠 𝐚𝐧𝐠𝐚𝐬 𝐤𝐚𝐡𝐢𝐭 𝐰𝐚𝐥𝐚 𝐩𝐚𝐧𝐠 𝟏𝟎𝐩𝐦😅🤦

👉 Watch Color game live sa Juan365 app at Website

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #Reels","𝐓𝐚𝐧𝐠𝐠𝐚𝐥 𝐚𝐧𝐠 𝐚𝐧𝐠𝐚𝐬 𝐤𝐚𝐡𝐢𝐭 𝐰𝐚𝐥𝐚 𝐩𝐚𝐧𝐠 𝟏𝟎𝐩𝐦😅🤦

👉 Watch Color game live sa Juan365 app at Website

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #Reels",10,1/10/2026 4:00,mixed,https://www.facebook.com/reel/1235525328455149/,1,0,Videos,,,,,Lifetime,1016,57,22,17,4,1,11,11,,,703.635,2.737,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐆𝐫𝐚𝐛𝐢 𝐧𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐀𝐈 𝐧𝐠𝐚𝐲𝐮𝐧 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!
👉Hit that follow button for more kulitan at tawanan!

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #reelsfypシ #fypchallenge #fypreelsシviralシ","𝐆𝐫𝐚𝐛𝐢 𝐧𝐚 𝐭𝐚𝐥𝐚𝐠𝐚 𝐀𝐈 𝐧𝐠𝐚𝐲𝐮𝐧 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!
👉Hit that follow button for more kulitan at tawanan!

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #reelsfypシ #fypchallenge #fypreelsシviralシ",9,1/10/2026 20:00,N/A,https://www.facebook.com/reel/2076194503176300/,1,0,Videos,,,,,Lifetime,792,47,16,12,4,0,9,9,,,600.364,3.078,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐇𝐢 𝐢𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞!
with special guest Sir  James Reid   and the one and only Juankada Papa Joe !🎥🎬

👉 Play Color Game live at Juan365 app at Website

 #Juan365 #Juan365Studios #AllInJuanSaSaya #Juan365ColorGame #JamesReid #JuankadaLance #JuankadaPapaJoe #Reels #fypchallenge #fypシ゚viralシfypシ゚ #fypシviralシfypシ゚","𝐇𝐢 𝐢𝐭'𝐬 𝐦𝐞 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞!
with special guest Sir  @[100079635633924:2048:James Reid]   and the one and only @[61584233476725:2048:Juankada Papa Joe] !🎥🎬

👉 Play Color Game live at Juan365 app at Website

 #Juan365 #Juan365Studios #AllInJuanSaSaya #Juan365ColorGame #JamesReid #JuankadaLance #JuankadaPapaJoe #Reels #fypchallenge #fypシ゚viralシfypシ゚ #fypシviralシfypシ゚",12,1/11/2026 4:00,mixed,https://www.facebook.com/reel/1207650407464594/,1,0,Videos,,,,,Lifetime,1146,80,26,22,3,1,11,11,,,920.024,3.036,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"𝐐𝐮𝐢𝐜𝐤 𝐑𝐞𝐜𝐚𝐩 👀
𝐊𝐨𝐧𝐭𝐢𝐧𝐠 𝐛𝐚𝐥𝐢𝐤-𝐭𝐚𝐧𝐚𝐰 𝐬𝐚 𝐦𝐠𝐚 𝐠𝐚𝐧𝐚𝐩 𝐧𝐚 𝐧𝐚𝐠𝐩𝐚-𝐢𝐧𝐠𝐚𝐲 𝐧𝐢𝐭𝐨𝐧𝐠 𝐦𝐠𝐚 𝐚𝐫𝐚𝐰 🔥

👉 Alin sa mga moments na ito ang fave mo? Comment na! 👀

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #AllInJuanSaSaya #fypシviralシfypシ゚ #reelsfypシ","𝐐𝐮𝐢𝐜𝐤 𝐑𝐞𝐜𝐚𝐩 👀
𝐊𝐨𝐧𝐭𝐢𝐧𝐠 𝐛𝐚𝐥𝐢𝐤-𝐭𝐚𝐧𝐚𝐰 𝐬𝐚 𝐦𝐠𝐚 𝐠𝐚𝐧𝐚𝐩 𝐧𝐚 𝐧𝐚𝐠𝐩𝐚-𝐢𝐧𝐠𝐚𝐲 𝐧𝐢𝐭𝐨𝐧𝐠 𝐦𝐠𝐚 𝐚𝐫𝐚𝐰 🔥

👉 Alin sa mga moments na ito ang fave mo? Comment na! 👀

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #AllInJuanSaSaya #fypシviralシfypシ゚ #reelsfypシ",16,1/11/2026 18:00,mixed,https://www.facebook.com/reel/1220645953361714/,1,0,Videos,,,,,Lifetime,1043,45,16,16,0,0,2,2,,,423.197,1.741,0,0,0,,
1.22121E+17,6.15842E+13,Juankada Lance,"No color needed.𝐅𝐢𝐞𝐫𝐜𝐞 𝐥𝐨𝐨𝐤𝐬 𝐛𝐞𝐭𝐭𝐞𝐫 𝐢𝐧 𝐛𝐥𝐚𝐜𝐤 & 𝐰𝐡𝐢𝐭𝐞😏🖤🤍

Comment 🖤🤍 if you agree 👇

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",,0,1/11/2026 21:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid032WXCPxi8ydqTiv7s64WXFV36jjaeicXUa5sWandKvww4Mmp71cSyvbDiSnXiddjAl&id=61584243275518,0,0,Photos,,,,,Lifetime,202,80,27,21,5,1,14,10,4,,,,,,,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐀𝐧𝐨 𝐛𝐚’𝐧𝐠 𝐧𝐢𝐥𝐚𝐦𝐚𝐧𝐠 𝐧𝐢𝐲𝐚 𝐬𝐚’𝐤𝐢𝐧?🤔

Sabihin mo nga sa comment section 👇😂

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ","𝐀𝐧𝐨 𝐛𝐚’𝐧𝐠 𝐧𝐢𝐥𝐚𝐦𝐚𝐧𝐠 𝐧𝐢𝐲𝐚 𝐬𝐚’𝐤𝐢𝐧?🤔

Sabihin mo nga sa comment section 👇😂

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",13,1/12/2026 18:00,mixed,https://www.facebook.com/reel/769417412846516/,1,0,Videos,,,,,Lifetime,1402,56,29,18,8,3,9,9,,,854.414,2.589,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎
Good vibes, swerte at tawanan ✨

👉 Watch Color Game LIVE sa Juan365 app & website
👉 Follow for more!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ","𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 😎
Good vibes, swerte at tawanan ✨

👉 Watch Color Game LIVE sa Juan365 app & website
👉 Follow for more!

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",15,1/12/2026 22:00,N/A,https://www.facebook.com/reel/1201162421558939/,0,0,Videos,,,,,Lifetime,1004,70,26,20,5,1,6,6,,,650.333,2.463,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐁𝐈𝐍𝐈 𝐤𝐚𝐛𝐚𝐡𝐚𝐧 𝐧𝐚 𝐤𝐚𝐲𝐨...🫢
Dahil nandito na ang BINI-Birocha🤪

Kidding aside, what a fun, wild, at extra vibey day! 😍💖

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",,0,1/13/2026 8:18,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Wkg7QRXsPPRc7s3ktsdma41e6q4SWckHmdAub1nofyMswuJkXTDxBwjmVXTi8FsPl&id=61584243275518,0,0,Photos,,,,,Lifetime,205,69,24,18,3,3,12,4,8,1,,,,,,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐋𝐚𝐧𝐜𝐞 𝐦𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲 𝐢𝐬 𝐪𝐮𝐚𝐥𝐢𝐭𝐲!

👉 Follow for more kulitan

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #AllInJuanSaSaya #fypシviralシfypシ #reelsfypシ #Lancementality","𝐋𝐚𝐧𝐜𝐞 𝐦𝐞𝐧𝐭𝐚𝐥𝐢𝐭𝐲 𝐢𝐬 𝐪𝐮𝐚𝐥𝐢𝐭𝐲!

👉 Follow for more kulitan

 #Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #Reels #AllInJuanSaSaya #fypシviralシfypシ #reelsfypシ #Lancementality",16,1/13/2026 18:00,N/A,https://www.facebook.com/reel/861551950129221/,1,0,Videos,,,,,Lifetime,978,49,22,15,5,2,2,2,,,574.989,2.405,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐊𝐚𝐥𝐦𝐚𝐝𝐨 𝐩𝐞𝐫𝐨 𝐬𝐨𝐥𝐢𝐝 😎
𝐒𝐰𝐞𝐫𝐭𝐞 𝐬𝐮𝐦𝐚𝐬𝐚𝐛𝐚𝐲🔥

👉 Color Game LIVE sa Juan365

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ","𝐊𝐚𝐥𝐦𝐚𝐝𝐨 𝐩𝐞𝐫𝐨 𝐬𝐨𝐥𝐢𝐝 😎
𝐒𝐰𝐞𝐫𝐭𝐞 𝐬𝐮𝐦𝐚𝐬𝐚𝐛𝐚𝐲🔥

👉 Color Game LIVE sa Juan365

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",24,1/13/2026 20:05,N/A,https://www.facebook.com/reel/24885109661162451/,0,0,Videos,,,,,Lifetime,1096,66,24,16,7,1,9,9,,,965.567,3.511,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐒𝐚𝐛𝐢 𝐧𝐢𝐥𝐚, 𝐦𝐨𝐧𝐞𝐲 𝐜𝐚𝐧’𝐭 𝐛𝐮𝐲 𝐡𝐚𝐩𝐩𝐢𝐧𝐞𝐬𝐬… 🤦

Agree ka ba? Comment below 👇 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #japan #fypageシ #fypシ゚viralシfypシ゚viralシalシ #reelschallenge","𝐒𝐚𝐛𝐢 𝐧𝐢𝐥𝐚, 𝐦𝐨𝐧𝐞𝐲 𝐜𝐚𝐧’𝐭 𝐛𝐮𝐲 𝐡𝐚𝐩𝐩𝐢𝐧𝐞𝐬𝐬… 🤦

Agree ka ba? Comment below 👇 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #japan #fypageシ #fypシ゚viralシfypシ゚viralシalシ #reelschallenge",16,1/14/2026 4:00,mixed,https://www.facebook.com/reel/898674322630561/,1,0,Videos,,,,,Lifetime,51,39,18,14,2,2,1,1,,,301.947,7.945,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐎𝐨𝐨𝐩𝐩𝐬𝐬! 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐚𝐧𝐨 𝐛𝐚’𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐲𝐚𝐧, 𝐬𝐰𝐨𝐫𝐝 𝐟𝐢𝐠𝐡𝐭? 😂⚔️

sino sa tingin mo panalo! 👇🤣

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ","𝐎𝐨𝐨𝐩𝐩𝐬𝐬! 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐚𝐧𝐨 𝐛𝐚’𝐧𝐠 𝐧𝐚𝐦𝐚𝐧 𝐲𝐚𝐧, 𝐬𝐰𝐨𝐫𝐝 𝐟𝐢𝐠𝐡𝐭? 😂⚔️

sino sa tingin mo panalo! 👇🤣

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypreelsシviralシ #fypchallenge #reelsfypシ",16,1/14/2026 18:00,mixed,https://www.facebook.com/reel/1562547765488978/,1,0,Videos,,,,,Lifetime,109,57,29,20,6,3,20,20,,,773.769,11.548,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"Juankada Shann  𝐠𝐢𝐯𝐢𝐧𝐠 𝐢𝐭 𝐚𝐥𝐥 😂
𝐋𝐞𝐭’𝐬 𝐣𝐮𝐬𝐭 𝐜𝐚𝐥𝐥 𝐢𝐭 𝐭𝐡𝐞 𝐥𝐮𝐜𝐤𝐲 𝐝𝐚𝐧𝐜𝐞 🍀.

Drop a 🕺 if this brought you good vibes today

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juan365ColorGame #JuankadaLance #JuankadaShann #fyp #fypviralシ #reelsviral #reels","@[61584482528597:2048:Juankada Shann]  𝐠𝐢𝐯𝐢𝐧𝐠 𝐢𝐭 𝐚𝐥𝐥 😂
𝐋𝐞𝐭’𝐬 𝐣𝐮𝐬𝐭 𝐜𝐚𝐥𝐥 𝐢𝐭 𝐭𝐡𝐞 𝐥𝐮𝐜𝐤𝐲 𝐝𝐚𝐧𝐜𝐞 🍀.

Drop a 🕺 if this brought you good vibes today

#Juan365 #Juan365Studios #AllInJuanSaSaya #Juan365ColorGame #JuankadaLance #JuankadaShann #fyp #fypviralシ #reelsviral #reels",10,1/14/2026 21:50,N/A,https://www.facebook.com/reel/1896158084626772/,0,0,Videos,,,,,Lifetime,134,54,34,19,11,4,13,13,,,774.646,10.328,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐇𝐞𝐲 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐢𝐭’𝐬 𝐦𝐞, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐋𝐚𝐧𝐜𝐞 😏💙

Good morning, Juankada! 😄☕
Smile muna ✨ Kamusta tulog niyo?

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypageシ #fypシ゚viralシfypシ゚viralシalシ #reelschallenge","𝐇𝐞𝐲 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚, 𝐢𝐭’𝐬 𝐦𝐞, 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐓𝐢𝐭𝐨, 𝐋𝐚𝐧𝐜𝐞 😏💙

Good morning, Juankada! 😄☕
Smile muna ✨ Kamusta tulog niyo?

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypageシ #fypシ゚viralシfypシ゚viralシalシ #reelschallenge",10,1/15/2026 4:00,N/A,https://www.facebook.com/reel/1624591308990899/,1,0,Videos,,,,,Lifetime,123,53,23,15,7,1,15,15,,,596.166,9.032,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐰𝐚𝐥𝐚𝐧𝐠 𝐢𝐛𝐚 𝐤𝐮𝐧𝐝𝐢 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐧𝐠 𝐉𝐮𝐚𝐧𝟑𝟔𝟓😆 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fyp #reels #foryourpage","𝐰𝐚𝐥𝐚𝐧𝐠 𝐢𝐛𝐚 𝐤𝐮𝐧𝐝𝐢 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨, 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚 𝐋𝐚𝐧𝐜𝐞 𝐧𝐠 𝐉𝐮𝐚𝐧𝟑𝟔𝟓😆 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fyp #reels #foryourpage",16,1/15/2026 18:00,mixed,https://www.facebook.com/reel/1945685023043136/,1,0,Videos,,,,,Lifetime,59,41,16,12,3,1,6,6,,,256.446,5.828,0,0,0,,
1.22122E+17,6.15842E+13,Juankada Lance,"𝐔𝐦𝐚𝐭𝐚𝐤𝐞 𝐧𝐚𝐧𝐚𝐦𝐚𝐧 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨
𝐚𝐤𝐢𝐧 𝐤𝐚𝐧𝐚𝐥𝐚𝐧𝐠 𝐤𝐚𝐲𝐚?🫢

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ #boyfriend","𝐔𝐦𝐚𝐭𝐚𝐤𝐞 𝐧𝐚𝐧𝐚𝐦𝐚𝐧 𝐬𝐢 𝐆𝐰𝐚𝐩𝐢𝐭𝐨𝐧𝐠 𝐭𝐢𝐭𝐨
𝐚𝐤𝐢𝐧 𝐤𝐚𝐧𝐚𝐥𝐚𝐧𝐠 𝐤𝐚𝐲𝐚?🫢

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance  #fyp #foryourpage #reels #reelsfypシ #boyfriend",16,1/15/2026 22:00,N/A,https://www.facebook.com/reel/861767516639842/,1,0,Videos,,,,,Lifetime,60,41,18,13,3,2,10,10,,,328.46,7.82,0,0,0,,
1.2212E+17,6.15842E+13,Juankada Lance,"Happy New Year! 🤍

See you live tonight sa Juan365 app & website 🎉 Time to start 2026 with good energy ✨ 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ2025","Happy New Year! 🤍

See you live tonight sa Juan365 app & website 🎉 Time to start 2026 with good energy ✨ 

#Juan365 #Juan365Studios #ALLINJUANLIVE #Juan365ColorGame #JuankadaLance #fypviralシ2025",9,12/31/2025 4:04,N/A,https://www.facebook.com/reel/1179986784326411/,0,0,Videos,,,,,Lifetime,170,84,26,22,4,0,6,6,,,599.847,5.126,0,0,0,,
1.22135E+17,6.15841E+13,Juankada Ligaya,Bebot,"What if ako nalang yung bebot mo?

#juankadahostligaya #Ligaya #FollowNow #Lovelots #fyp #followers",15,1/15/2026 19:00,N/A,https://www.facebook.com/reel/1996770417568009/,1,0,Videos,,,,,Lifetime,11045,426,712,674,28,10,40,40,,,7353.036,2.639,0,0,0,,
1.22135E+17,6.15841E+13,Juankada Ligaya,"Kung ako ba teacher mo papasok ka?🤭 

#juankadahostligaya #Ligaya #FollowNow #Lovelots #fyp #followers",,0,1/15/2026 3:12,N/A,https://www.facebook.com/JuankadaLigayaOfficialPage/posts/pfbid0zC5sdhXjb4oNRayUeLcR84tZd4F4kWN5aWHrYcbfdH5yjnMGctErUKJhrj9pRGtUl,0,0,Photos,,,,,Lifetime,810,276,1713,1681,29,3,65,37,28,1,,,,,,,
