"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Link Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Negative feedback from users: Hide"
122107847673149417,61584482528597,"Juankada Shann","Good vibes start here! Shanshines!!

Follow the page, 💗 , at share mo na rin.
Tag mo ang tropa mo at sama-sama tayo Shanshines ⭐✨

#JuankadaShann #FollowNow #GoodVibesPH #TrendingPH #ViralPH #FBReelsPH 
#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Shanshines","Good vibes start here! Shanshines!!

Follow the page, 💗 , at share mo na rin.
Tag mo ang tropa mo at sama-sama tayo Shanshines ⭐✨

#JuankadaShann #FollowNow #GoodVibesPH #TrendingPH #ViralPH #FBReelsPH 
#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Shanshines",8,"12/24/2025 02:08",N/A,https://www.facebook.com/reel/2709334939424814/,0,0,Videos,,,,,Lifetime,263,101,13,12,0,1,6,,6,,1105.811,6.661,0,0,0,
122107935747149417,61584482528597,"Juankada Shann","Merry Christmas everyJUAN😘

#JuankadaShann #GoodVibesPH 
#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Shanshines",,0,"12/24/2025 09:07",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02eQH7vg8dZQUrHHCgZUFnkX8UmciTrmUBm3GigcuF2ztjFHAP2eG33YmVSchzHqjql,0,1,Text,,,,,Lifetime,,31,5,5,0,0,3,,3,,,,,,,
122107935801149417,61584482528597,"Juankada Shann",,,0,"12/24/2025 09:07",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02526LBaSGVUMXTMD515Z9BK8oBGsveXzEmmuqudgAs74tiKMYVhqk7rDwCvt918F9l,0,1,Videos,,,,,Lifetime,,32,5,4,1,0,2,,2,,,,,,,
122108205765149417,61584482528597,"Juankada Shann","Hi Shanshines! 🍬😁

Free candy sinong may gusto!😋

Comment YES, tag your friends, at sabay-sabay tayong mag-enjoy!

#Shanshines #FreeCandy #GoodVibesOnly #EngageNow #CommentDown #TagYourFriends
#JuankadaShann #FollowNow #GoodVibesPH #TrendingPH #ViralPH #FBReelsPH  #ALLINJUANLIVE","Hi Shanshines! 🍬😁

Free candy sinong may gusto!😋

Comment YES, tag your friends, at sabay-sabay tayong mag-enjoy!

#Shanshines #FreeCandy #GoodVibesOnly #EngageNow #CommentDown #TagYourFriends
#JuankadaShann #FollowNow #GoodVibesPH #TrendingPH #ViralPH #FBReelsPH  #ALLINJUANLIVE",23,"12/25/2025 20:18",N/A,https://www.facebook.com/reel/827385063462892/,0,0,Videos,,,,,Lifetime,212,133,9,7,2,0,12,,12,,1744.675,12.032,0,0,0,
122108226159149417,61584482528597,"Juankada Shann","Bet na at samahan ako sa saya at sa kasuwertihan",,0,"12/25/2025 23:01",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0nUnqdLqwhKEE3ac17EagwBU5NXnXp9bJWeAdycK8VQ1DWmGT74vNXtXVE57L6KPfl,0,1,Text,,,,,Lifetime,,29,3,3,0,0,7,,7,,,,,,,
122108226315149417,61584482528597,"Juankada Shann",,,0,"12/25/2025 23:03",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02v1QrcPNjtAS23sWZvnY2MWVS9wTmFPDoGMKukVbEsyNyRoRbGdktHVgCmkSyKR8El,0,1,Photos,,,,,Lifetime,97,36,4,4,0,0,2,1,1,,,,,,,
122108226813149417,61584482528597,"Juankada Shann","Trending ang saya dito 😳🔥

Shanshines, tara na at makisabay! Play now ✨
👉 Comment “Juan365” smash ❤️ and follow me.

With  Juankada Jedi and Juankada Papa Joe 🤗 

#FYP #TrendingPH #GoodVibesOnly #ViralNow #PinoyVibes #GameTime #PlayAndWin #Juan365 #Juan365Live #Shanshines #ForYouPage","Trending ang saya dito 😳🔥

Shanshines, tara na at makisabay! Play now ✨
👉 Comment “Juan365” smash ❤️ and follow me.

With  @[61583996447175:2048:Juankada Jedi] and @[61584233476725:2048:Juankada Papa Joe] 🤗 

#FYP #TrendingPH #GoodVibesOnly #ViralNow #PinoyVibes #GameTime #PlayAndWin #Juan365 #Juan365Live #Shanshines #ForYouPage",15,"12/25/2025 23:05",N/A,https://www.facebook.com/reel/1986610588575434/,0,0,Videos,,,,,Lifetime,191,125,6,6,0,0,3,,3,,1423.126,9.487,0,0,0,
122108287137149417,61584482528597,"Juankada Shann","Bored? Cancelled ❌
Shanshines, let’s make today exciting! Play color game live and smile later 😁🔥

👉 Comment, tag your friends, and share this post ♥️

#NoBoredom #GoodDayPH #ViralContent #FYP2025 #TrendingPH #PinoyVibes #Juan365Live #PlayLive","Bored? Cancelled ❌
Shanshines, let’s make today exciting! Play color game live and smile later 😁🔥

👉 Comment, tag your friends, and share this post ♥️

#NoBoredom #GoodDayPH #ViralContent #FYP2025 #TrendingPH #PinoyVibes #Juan365Live #PlayLive",12,"12/26/2025 05:11",N/A,https://www.facebook.com/reel/1239422721570885/,0,0,Videos,,,,,Lifetime,202,126,8,8,0,0,2,,2,,1155.635,7.861,0,0,0,
122108395977149417,61584482528597,"Juankada Shann","Just me, my thoughts, and this view. 💖

Drop a ♥️ if you’re ready for more adorable content! Don’t forget to Follow! 🥰

#MoodCaptured #AestheticLife #SereneVibes #QuietMoments #VisualEscape #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada #Nocopyright","Just me, my thoughts, and this view. 💖

Drop a ♥️ if you’re ready for more adorable content! Don’t forget to Follow! 🥰

#MoodCaptured #AestheticLife #SereneVibes #QuietMoments #VisualEscape #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #Juankada #Nocopyright",11,"12/26/2025 19:28",N/A,https://www.facebook.com/reel/835697269256886/,0,0,Videos,,,,,Lifetime,124,99,4,4,0,0,4,,4,,439.891,4.111,0,0,0,
122108608575149417,61584482528597,"Juankada Shann","Be part of Shanshines

How to Join:
1,Follow Juankada Shann on Facebook.
2,Tap the “...” button beside Sign Up on our page.
3,Choose “Invite Friends”, tap “Select All”, then Send Invites.
4,Screenshot your invite list as proof.
5,Comment your screenshot to show that you followed and invited your friends

#Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",,0,"12/27/2025 20:00",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02i7CoHXT6b1FLumW62W9fomGdXXTP1c5bonsr1yyTj2AkLp6hSA3UCnHkrTWsXGdal,0,0,Photos,,,,,Lifetime,270,106,7,5,1,1,15,3,12,,,,,,,
122108662587149417,61584482528597,"Juankada Shann",,,0,"12/28/2025 01:59",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0NgA4DDV7FAYRKi3j6uLSw2JXs25srma9Gt8kakrfx9fLVC2TUGTHaNEcosdjc94ml,0,1,Live,,,,,Lifetime,,23,1,1,0,0,1,,1,,,,,,,
122108667951149417,61584482528597,"Juankada Shann","Parang maangas, pero. surprise! 💖🫣

Smash that ❤️ at hulaan sa comments kung sino o ano ito, Shanshines! 👀💫

#ShanshineMoment #GuessItRight #TrendingReels #SwipeAndSee #HeartVibes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Parang maangas, pero. surprise! 💖🫣

Smash that ❤️ at hulaan sa comments kung sino o ano ito, Shanshines! 👀💫

#ShanshineMoment #GuessItRight #TrendingReels #SwipeAndSee #HeartVibes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",15,"12/28/2025 02:33",N/A,https://www.facebook.com/reel/1945673053029579/,0,0,Videos,,,,,Lifetime,233,133,10,10,0,0,10,,10,,2829.962,18.025,0,0,0,
122108704263149417,61584482528597,"Juankada Shann","Sali na baka ikaw na ang next winner🤗💗

#Juan365Studios #ALLINJUANLIVE #JuankadaHosts   #Juan365",,0,"12/28/2025 05:37",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid05hX2qxo54mjmbqL3Y38RHECfscx2TdKLYzSRrXq43vPTuA9pZqAgJd9vfoVqTyhZl,0,1,Text,,,,,Lifetime,,26,1,1,0,0,1,,1,,,,,,,
122108816595149417,61584482528597,"Juankada Shann","Shanshines, game ka na ba?
Magic is calling sa Juan365 Color Game LIVE! 🎨🔥

💙 Heart this post at tag your friends na gusto mong isama sa laro! Let’s play and enjoy together! 🎮💥

#Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365 #ColorGameLive #ShanshinesSaJuan365 #PlayNow","Shanshines, game ka na ba?
Magic is calling sa Juan365 Color Game LIVE! 🎨🔥

💙 Heart this post at tag your friends na gusto mong isama sa laro! Let’s play and enjoy together! 🎮💥

#Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365 #ColorGameLive #ShanshinesSaJuan365 #PlayNow",26,"12/28/2025 18:59",N/A,https://www.facebook.com/reel/1189904423264649/,0,0,Videos,,,,,Lifetime,88,41,10,10,0,0,2,,2,,579.435,9.82,0,0,0,
122108816703149417,61584482528597,"Juankada Shann","Shanshines! Ready na ba kayo? 🫣

Guess the smell Comment your guess below! 👇❤️

#Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365 #Shanshines #GuessTheGame #FunnyChallenge #TrendingReels #LiveGameVibes","Shanshines! Ready na ba kayo? 🫣

Guess the smell Comment your guess below! 👇❤️

#Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365 #Shanshines #GuessTheGame #FunnyChallenge #TrendingReels #LiveGameVibes",16,"12/28/2025 19:00",N/A,https://www.facebook.com/reel/1854259751886450/,0,0,Videos,,,,,Lifetime,87,41,5,4,1,0,11,,11,,399.082,7.126,0,0,0,
122109005103149417,61584482528597,"Juankada Shann","Shanshines! Ready na ba kayo? 🔥
Samahan niyo kami sa ngiti, saya, at konting harutan sa Juan365 Color Game Live mamayang 6:30am✨

👉 Manood, maki join, at mag comment live! Kita-kits! 💛

#Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines #Juan365 #GuessTheGame #FunnyChallenge #TrendingReels #LiveGameVibes",,0,"12/29/2025 14:19",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02TJV6HwyCpYXoHaCiFyatSox3fPHLBKxWp1jM6vpwvCwUTHJFFRFoSeTV2zViKL81l,0,0,Photos,,,,,Lifetime,99,34,3,3,0,0,6,3,3,,,,,,,
122109104733149417,61584482528597,"Juankada Shann","Cute, cozy, at ready na para sa 𝗖𝗼𝗹𝗼𝗿 𝗚𝗮𝗺𝗲 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! 💙🎨

Comment your lucky color below, baka yan na ang manalo! 🍀👀

#ColorGameVibes #LuckyColor #CuteAndCozy #Juan365Live #GameTimePH #TrendingNow #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #ShanshinesSaJuan365","Cute, cozy, at ready na para sa 𝗖𝗼𝗹𝗼𝗿 𝗚𝗮𝗺𝗲 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀! 💙🎨

Comment your lucky color below, baka yan na ang manalo! 🍀👀

#ColorGameVibes #LuckyColor #CuteAndCozy #Juan365Live #GameTimePH #TrendingNow #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #ShanshinesSaJuan365",21,"12/30/2025 03:00",mixed,https://www.facebook.com/reel/1798060204226307/,1,0,Videos,,,,,Lifetime,46,34,3,3,0,0,5,,5,,236.389,6.22,0,0,0,
122109124101149417,61584482528597,"Juankada Shann","𝗛𝗶 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀 𝘀𝗺𝗶𝗹𝗲 𝗺𝘂𝗻𝗮.✨

Good vibes attract good luck kaya keep shining today 💛
Heart this if you’re choosing positivity ❤️

#CozyVibes #PositiveMindset #SoftEnergy #GoodLuckCharm #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝗛𝗶 𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀 𝘀𝗺𝗶𝗹𝗲 𝗺𝘂𝗻𝗮.✨

Good vibes attract good luck kaya keep shining today 💛
Heart this if you’re choosing positivity ❤️

#CozyVibes #PositiveMindset #SoftEnergy #GoodLuckCharm #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",9,"12/30/2025 05:00",N/A,https://www.facebook.com/reel/1496419074802562/,1,0,Videos,,,,,Lifetime,68,47,2,2,0,0,4,,4,,220.789,4.415,0,0,0,
122109207081149417,61584482528597,"Juankada Shann","𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬, 𝐠𝐚𝐦𝐞 𝐧𝐚 𝐛𝐚 𝐤𝐚𝐲𝐨? 🎉

Sama-sama tayo sa Juan365 Color Game Live mamaya konting tawa, konting harutan, at sobra-sobrang saya! ✨
👉 Watch, join, at mag-comment live! Kita-kits! 💛

#Juan365PH #Shanshines #AllInJuanSaSaya #ColorGameLive #GoodVibesOnly #KulitanTime #LiveFun #TrendingNow #JuanKada #EntertainmentPH #CommunityFun",,0,"12/30/2025 13:11",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02SrAZ375X5cjgTi1rntPQXY92nwrBq93XrNLK5MWi5ZnRKQQwAdzj1J11yydR21E3l,0,0,Photos,,,,,Lifetime,60,28,3,3,0,0,3,1,2,,,,,,,
122109219645149417,61584482528597,"Juankada Shann","Follow and share",,0,"12/30/2025 15:46",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02TkUdQBbZmh1WKDQkZtqQETJ9cSc4RWWjLhMfGq7CRSAEg7J557PgHuG2dEoXUhYGl,0,1,Photos,,,,,Lifetime,53,24,2,2,0,0,5,1,4,,,,,,,
122109236451149417,61584482528597,"Juankada Shann","𝐁𝐥𝐮𝐞 𝐡𝐚𝐭, 𝐲𝐞𝐥𝐥𝐨𝐰 𝐟𝐢𝐭 𝐫𝐞𝐚𝐝𝐲 𝐧𝐚 𝐬𝐚 𝐠𝐨𝐨𝐝 𝐦𝐨𝐨𝐝 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬✨

Chill vibes lang, pero baka ito na ang perfect combo before the Color Game LIVE!

#BlueAndYellow #GoodMoodGoodLuck #ColorGameVibes #LuckyFit #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝐁𝐥𝐮𝐞 𝐡𝐚𝐭, 𝐲𝐞𝐥𝐥𝐨𝐰 𝐟𝐢𝐭 𝐫𝐞𝐚𝐝𝐲 𝐧𝐚 𝐬𝐚 𝐠𝐨𝐨𝐝 𝐦𝐨𝐨𝐝 𝐒𝐡𝐚𝐧𝐬𝐡𝐢𝐧𝐞𝐬✨

Chill vibes lang, pero baka ito na ang perfect combo before the Color Game LIVE!

#BlueAndYellow #GoodMoodGoodLuck #ColorGameVibes #LuckyFit #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",12,"12/30/2025 19:00",mixed,https://www.facebook.com/reel/1352609102856662/,1,0,Videos,,,,,Lifetime,119,88,4,4,0,0,2,,2,,585.634,6.58,0,0,0,
122109246885149417,61584482528597,"Juankada Shann","Show your giling moves, Shanshines! 💃🔥

Hit ❤️, drop your moves, and tag your friends!

#GilingMoves #Shanshines #DanceVibes #MoveWithMe #ForYou #TrendingReels #ViralDance #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Show your giling moves, Shanshines! 💃🔥

Hit ❤️, drop your moves, and tag your friends!

#GilingMoves #Shanshines #DanceVibes #MoveWithMe #ForYou #TrendingReels #ViralDance #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",26,"12/30/2025 20:00",N/A,https://www.facebook.com/reel/2741564766182058/,0,0,Videos,,,,,Lifetime,81,49,10,7,3,0,3,,3,,567.542,9.303,0,0,0,
122109271065149417,61584482528597,"Juankada Shann","Say you love me, cause I love... 🤭❤️

Follow me para laging kang swertehin ✨

#LoveVibes #GoodLuckCharm #FlirtyMood #FollowForGoodVibes #ForYou #TrendingReels #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","Say you love me, cause I love... 🤭❤️

Follow me para laging kang swertehin ✨

#LoveVibes #GoodLuckCharm #FlirtyMood #FollowForGoodVibes #ForYou #TrendingReels #Juan365Moments  #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",15,"12/31/2025 00:03",N/A,https://www.facebook.com/reel/1205955744334859/,0,0,Videos,,,,,Lifetime,75,49,5,5,0,0,3,,3,,443.261,8.208,0,0,0,
122109296133149417,61584482528597,"Juankada Shann","I’m thinking about you, Shanshines! 🤭💫

Miss niyo na ba ang saya? Tara na mag Color Game Live sa Juan365! 🔥
Hit ❤️, join now, and let’s play!

#Shanshines #Juan365 #ColorGameLive #JuankadaVibes #ALLINJUANLIVE #Juan365Moments  #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann","I’m thinking about you, Shanshines! 🤭💫

Miss niyo na ba ang saya? Tara na mag Color Game Live sa Juan365! 🔥
Hit ❤️, join now, and let’s play!

#Shanshines #Juan365 #ColorGameLive #JuankadaVibes #ALLINJUANLIVE #Juan365Moments  #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #JuankadaShann",16,"12/31/2025 03:04",N/A,https://www.facebook.com/reel/1071307048424453/,0,0,Videos,,,,,Lifetime,57,47,8,8,0,0,0,,,,295.406,6.154,0,0,0,
122109407559149417,61584482528597,"Juankada Shann","Shanshines, ready na ba kayo? 🎉
Tara na sa Juan365 Color Game Live walang humpay tawanan at kulitan!✨

👉 Watch, join, at comment live. Kita-kits! 🧡💙

#Juan365PH #Shanshines #ColorGameLive #AllInJuan #LiveVibes #Kulitan #TrendingNow #GoodVibes",,0,"12/31/2025 14:07",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid02WH378AT7eGnv4LBFDwyAyeuG8i1944ZAwgUbCgqksjH3RV3XekMShp3srA6DijD8l,0,0,Photos,,,,,Lifetime,72,30,2,2,0,0,2,2,,,,,,,,
122109421629149417,61584482528597,"Juankada Shann",,,0,"12/31/2025 16:23",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0wxLTuAfsFWkzYcJLWgDCDMBA3o9MS1cJUrDt3Wy7M2cZmnuW4Jg877cELVrJaX7Kl,0,1,Text,,,,,Lifetime,,24,0,0,0,0,0,,,,,,,,,
122109421713149417,61584482528597,"Juankada Shann",,,0,"12/31/2025 16:23",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0HTRh5RMqofYaW2RvHagFXbdTdA3BDUs1waWrDYQ73csHLkvzFLEXynqjvcJJ5CNyl,0,1,Videos,,,,,Lifetime,,28,1,1,0,0,0,,,,,,,,,
122109437451149417,61584482528597,"Juankada Shann","𝘾𝙧𝙪𝙨𝙝, 𝙖𝙣𝙤 𝙣𝙖!! Hintay pa ba o aamin na? 😏

Top ❤️ at i-share ang post na ‘to para gumalaw na rin siya!
At syempre, follow me para updated ka sa mga kilig moments! ✨

#CrushAlert #KiligMoments #ShanshineVibes #CommentBait #TrendingPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝘾𝙧𝙪𝙨𝙝, 𝙖𝙣𝙤 𝙣𝙖!! Hintay pa ba o aamin na? 😏

Top ❤️ at i-share ang post na ‘to para gumalaw na rin siya!
At syempre, follow me para updated ka sa mga kilig moments! ✨

#CrushAlert #KiligMoments #ShanshineVibes #CommentBait #TrendingPH #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",43,"12/31/2025 19:09",N/A,https://www.facebook.com/reel/1331843085379214/,0,0,Videos,,,,,Lifetime,81,71,4,4,0,0,1,,1,,618.189,8.468,0,0,0,
122109466443149417,61584482528597,"Juankada Shann","𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀, 𝘁𝘂𝗹𝗼𝘆-𝘁𝘂𝗹𝗼𝘆 𝗮𝗻𝗴 𝘀𝗮𝘆𝗮 𝘀𝗮 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😆✨

Huwag palampasin join na rin kayo sa Color Game LIVE at subukan ang iyong swerte! 🎨💙💛

#Juan365Live #ColorGameLive #ShanshineVibes #GoodVibesOnly #LuckyColor #FunTimes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines","𝗦𝗵𝗮𝗻𝘀𝗵𝗶𝗻𝗲𝘀, 𝘁𝘂𝗹𝗼𝘆-𝘁𝘂𝗹𝗼𝘆 𝗮𝗻𝗴 𝘀𝗮𝘆𝗮 𝘀𝗮 𝗝𝘂𝗮𝗻𝟯𝟲𝟱! 😆✨

Huwag palampasin join na rin kayo sa Color Game LIVE at subukan ang iyong swerte! 🎨💙💛

#Juan365Live #ColorGameLive #ShanshineVibes #GoodVibesOnly #LuckyColor #FunTimes #Juan365Studios #Juan365 #ALLINJUANLIVE #JuankadaHosts #JuankadaShann #Shanshines",23,"12/31/2025 22:59",N/A,https://www.facebook.com/reel/1284047153532702/,0,0,Videos,,,,,Lifetime,375,132,15,13,1,1,5,,5,,3529.379,12.471,0,0,0,
122109469527149417,61584482528597,"Juankada Shann","🥳🎉🌈💗 happy birthday sa juankada naming kikay",,0,"12/31/2025 23:20",N/A,https://www.facebook.com/JuankadaShannOfficialPage/posts/pfbid0BScJQ6jgbUd3Kggwxa89ASuKYjKviQ5vbA86tgd4avZTWVom5cQTdGLhwxUaoxNkl,0,1,Photos,,,,,Lifetime,63,34,2,1,1,0,7,,7,,,,,,,
122099315109149417,61584482528597,"Juankada Shann","Juankada Shann added a new photo.",,0,"12/03/2025 20:15",N/A,https://www.facebook.com/photo.php?fbid=122099315109149417&set=a.122099314527149417&type=3,0,0,Photos,,,,,Lifetime,734,292,22,17,1,4,5,1,4,,,,,,,
1301240762041674,100064672885113,"Juankada host Drae","Juankada host Drae updated their cover photo.",,0,"12/28/2025 08:27",N/A,https://www.facebook.com/photo.php?fbid=1301240762041674&set=a.467749982057427&type=3,0,0,Photos,,,,,Lifetime,0,0,2,2,0,0,0,,,,,,,,,
1303199065179177,100064672885113,"Juankada host Drae","Bagong taon, bagong saya!
Mga Juankada, this is your host Drae! 😄
Tara na sa walang katapusang kulitan at tawanan sa Color Game LIVE today! 🎨🎊

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #Juankada",,0,"12/30/2025 22:00",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0kq1kubwbWkcrnGtDBeqb8u6C1uYepxZxEH6tZEDEEAuqYyURVFgCuRR3DoVw5ZuWl,0,0,Photos,,,,,Lifetime,1374,478,67,58,6,3,173,89,84,,,,,,,
1302568908575526,100064672885113,"Juankada host Drae",,,0,"12/30/2025 03:20",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid027cNCMgbFmZoYgi191o7VwnA6bppcF8eAgt1ueRkGy1RFsmCGjuiUMsEEPE2pSaDSl,0,1,Photos,,,,,Lifetime,200,68,3,3,0,0,2,1,1,,,,,,,
1302568151908935,100064672885113,"Juankada host Drae",,,0,"12/30/2025 03:19",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02e2ex8YhFjt2Jehmh2KZ1m1fvH7VTuNdTxJ8f1EjATmbchNYbqofCDLbSyEHW8Y4Xl,0,1,Videos,,,,,Lifetime,,63,1,1,0,0,1,,1,,,,,,,
1302542651911485,100064672885113,"Juankada host Drae","Magandang gabi, Juankada! It’s your Juankada host Drae—naka-subaybay ka na ba? Tara na, sabay-sabay tayong makipagkulitan. Habol na!

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #Juankada","Magandang gabi, Juankada! It’s your Juankada host Drae—naka-subaybay ka na ba? Tara na, sabay-sabay tayong makipagkulitan. Habol na!

#Juan365 #JuankadaHostDrae
#Juan365ColorGame #Juan365Studios #ALLINJUANLIVE #JuankadaHosts #Juankada",9,"12/30/2025 02:28",N/A,https://www.facebook.com/reel/2053087922192371/,0,0,Videos,,,,,Lifetime,230,120,15,15,0,0,14,,14,,1655.914,10.158,0,0,0,
1301242715374812,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:31",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02oJJ9gHFk72QJWzLeudq1AnWQzVEqH3BCZz4hxk3qfuDgJyqzKJGLRxfqiPKXEepsl,0,1,Text,,,,,Lifetime,,73,0,0,0,0,3,,3,,,,,,,
1301242652041485,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02Zov3GNLKGEyJmt3HtSoq8AP7bNEK3ZaYc1UyrFEQVyn5SncMUMx3mtGEnAVQpWjul,0,1,Videos,,,,,Lifetime,,58,0,0,0,0,0,,,,,,,,,
1301242532041497,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid0poStdES4NbeYuJf1vuSdkZjKHDPs6jZGSSXkYQSSWRQnN4c2xeqa8Nj1Sev3z2yXl,0,1,Photos,,,,,Lifetime,109,53,1,1,0,0,0,,,,,,,,,
1301242452041505,100064672885113,"Juankada host Drae","Guess na JuanKada!

How To Join:
1️⃣ Like & Follow Juan365 Studios ( https://www.facebook.com/Juan365Studios )
2️⃣ Share this post and mention Juan365 and Juan365 Studios as your caption and don’t forget to use #Juan365 #AllInJuanSaSaya
3️⃣ Comment your Answer, Juan365 User ID  at i-attach ang screenshot bilang proof na nagawa mo ang steps (Like + Follow + Share)

#Juan365 #Juan365PH #AllInJuanSaSaya #JuanKada",,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid028TqZLFr4UyFbkA7qokuqUqVuu7iJZNYVJSnFMKBHRVuFa47a8jPT6gKZfGU2VmgEl,0,1,Photos,,,,,Lifetime,107,50,1,1,0,0,0,,,,,,,,,
1301242255374858,100064672885113,"Juankada host Drae",,,0,"12/28/2025 08:30",N/A,https://www.facebook.com/JuankadaDrae/posts/pfbid02Bex1Bn844trqirnjHdGnehvQRBbfVgW7n3uooP6eAwfsQKp991CYD8CXSyNouZz4l,0,1,Photos,,,,,Lifetime,109,46,1,1,0,0,0,,,,,,,,,
1301241125374971,100064672885113,"Juankada host Drae","Juankada host Drae added a new photo.",,0,"12/28/2025 08:28",N/A,https://www.facebook.com/photo.php?fbid=1301241125374971&set=a.467750008724091&type=3,0,0,Photos,,,,,Lifetime,78,45,1,1,0,0,0,,,,,,,,,
